y1,x1,z1,z2,z3,z4,z5,z6,z7,z8,z9
0,69.746056,7320,75.699997,0.54527777,13.1,659,3600,3623,0,0.69999999
0,81.098015,10711,79.300003,0.58219743,9.1000004,965,6089,4325,0,0
0,62.052826,29978,82,0.58273745,13.4,2886,15803,13781,10.6,2.4000001
6.8653026,51.958622,13155,64.5,0.48461422,14.4,1129,6597,6334,0,0.2
5.91471,51.019814,17168,76.5,0.52579212,18.799999,1366,7638,8846,0,5.5
0,45.350964,7135,80.400002,0.4885115,20.6,528,3003,4131,0,1.1
4.9164209,45.636425,20920,76.699997,0.48554084,21.200001,1460,9060,11986,28,11.1
29.308323,37.014927,5881,77.900002,0.38836059,16,348,2629,3756,0,9
4.0698385,27.449041,57228,86.400002,0.5221718,35,3681,25325,33380,60.200001,10.8
0,78.937401,12204,73.900002,0.59504765,8.5,1366,6502,5607,0,0
11.42596,42.692226,9460,86.699997,0.52888668,25.700001,731,4033,5341,0,0.60000002
2.6114433,45.360924,33320,70,0.56988811,30.299999,2233,17156,16911,49.200001,7.6999998
0,76.661705,11446,61.400002,0.51003259,14.9,1046,5831,4991,0,0
5.9858732,46.298542,16980,81.199997,0.56178075,25.299999,1475,8603,7869,28.5,6.0999999
0,29.608007,16821,85.300003,0.50105458,27.6,1139,7586,9527,18.4,0.1
0,70.124481,9889,75.400002,0.58001423,10.2,991,5624,4218,0,0
0,36.657288,18576,84.199997,0.48279241,29.5,1229,8165,10439,46,9.8999996
3.8550501,29.523609,18942,86.400002,0.48618785,46.799999,1159,10317,8543,0,4.4000001
20.53388,62.821949,4499,59,0.52129221,11.2,364,2043,2180,0,0.30000001
0,36.911514,14711,83.400002,0.48167294,27.700001,980,6384,8574,41.5,6
0,58.167282,8381,57.599998,0.40963203,12.1,609,3696,4715,0,4
0,63.262028,11831,72.400002,0.50785434,13.2,926,5411,6449,0,3
0,44.028481,13645,77.5,0.50627679,25,1014,6293,7271,39.900002,9.6999998
0,64.293083,10659,81.199997,0.52662277,13.8,914,5315,5577,0,0.1
3.6411302,44.42717,28377,74,0.48672709,20.1,2323,12469,15562,24.799999,4.8000002
0,38.925922,22163,81.099998,0.55439389,27.1,1705,11095,10334,21.6,7.9000001
0,46.450024,6513,74.900002,0.46232393,21.5,446,2840,3956,0,2.9000001
5.1690273,50.337383,17818,75.900002,0.52782255,17.200001,1411,7440,10361,0,1.9
0,27.522684,13229,87.099998,0.43947607,27.299999,856,6642,7358,0,9.1000004
0,39.462708,8185,74,0.46514976,22,535,3472,4883,0,4.3000002
0,74.85141,5389,68.900002,0.51002312,11.3,453,2594,2715,0,0.30000001
0,32.244373,10201,78.300003,0.49474886,21.799999,663,4380,5590,25.799999,0.89999998
0,61.456684,34934,78.300003,0.5750376,16.200001,3171,18604,15619,17,3
0,59.794704,69680,77.900002,0.55141127,15.5,6457,36811,31098,7,0.80000001
0,58.795933,6417,61,0.4732779,11.9,543,3368,3215,0,1.4
0,58.543041,34487,74.900002,0.5166378,18.700001,2737,16168,18415,31.299999,1.8
0,54.483925,2377,91.900002,0.5821501,17.6,180,986,1488,0,0.69999999
0,67.842911,12048,75,0.5244084,13.3,1086,6043,6199,0,0
7.2103252,51.681854,12854,70.900002,0.60660404,25.200001,1002,7026,5819,32.599998,0.2
0,64.563019,11497,83.699997,0.58174014,13.2,929,5126,5968,0,1.3
0,33.795052,15679,80.900002,0.55729312,29.700001,986,7226,8365,45.400002,11.5
0,32.511112,18692,74.800003,0.45823359,29.1,1308,8356,10365,24.5,13.4
0,46.600231,11402,83.599998,0.51843554,23.1,746,4909,6695,46.099998,13.9
0,37.653114,5633,71.599998,0.45421112,18.9,440,2719,2951,0,6.3000002
0,36.67704,16678,79.199997,0.51997519,22.299999,1176,8060,8576,42.799999,5.5999999
20.663292,54.339199,11610,77,0.5271461,20.700001,860,4881,6418,0,16.6
0,55.846405,9250,78.900002,0.51175869,17,668,3912,5036,0,17
17.385258,34.274193,4960,82.400002,0.49130988,20.5,371,2359,2755,0,0.1
6.8380742,39.013607,14579,91.900002,0.55580938,29.799999,1046,6567,7945,25.700001,9.1000004
0,39.861172,45190,82.900002,0.53913087,32.599998,2846,21492,24587,62.299999,9.6999998
10.279605,43.72921,11327,84.699997,0.54512978,21.6,901,5318,5731,0,10.3
0,71.99601,15061,59.099998,0.45463333,10.9,1220,7241,7323,20,2.7
0,42.652481,14136,84.300003,0.50262696,22.5,910,5710,8692,26.51,8
0,64.162514,25739,86.900002,0.64212948,17.5,2272,12172,13445,35.700001,0.60000002
0,76.782143,6707,84.099998,0.61411691,9.1999998,600,3216,3061,0,0
6.2648792,30.310837,11893,75.699997,0.48601276,32.599998,766,5648,6400,34.099998,13.1
5.4301591,52.217724,49783,82.400002,0.5320912,21.200001,3745,24742,24525,55.799999,19.700001
0,48.137863,20232,90.800003,0.60076004,20,1589,9736,9770,33.299999,23.9
3.903734,43.403374,27677,88,0.54512811,27.700001,2124,14204,12927,33.400002,31.9
8.491127,62.472507,17283,81.5,0.54713434,13.3,1536,9038,8329,0,41.200001
0,59.678959,38833,86.900002,0.57544684,20.1,3067,17847,19093,25.1,27.799999
0,48.849117,19092,85.099998,0.53928453,26.799999,1526,9253,9927,37.5,22.4
0,58.707241,16726,88.300003,0.62635887,18.6,1392,7451,9021,15.2,49.400002
2.5663729,33.224228,58829,89.300003,0.45667315,45.799999,3554,31447,26300,66,24.700001
3.4941669,35.458618,224879,89,0.52037752,42.700001,13686,106907,118699,80.800003,36.400002
1.3040529,27.484539,145935,88.199997,0.48992351,39.400002,9117,77259,68544,73.900002,20.799999
0,60.775421,9080,88.099998,0.59085292,21.5,742,4045,4704,0,27.799999
11.721955,33.883339,6914,66.900002,0.36342388,20.9,441,3423,3515,0,6.3000002
0,65.688301,11156,87.099998,0.57166332,19.6,914,5477,5564,0,35.200001
6.6666665,52.837791,19877,93.099998,0.61444497,27.299999,1516,8432,10820,39.700001,50.299999
4.2611217,51.299339,21422,87.099998,0.54365844,26.1,1480,10376,9715,43.400002,46.200001
4.4361634,60.475231,24383,86.800003,0.59097397,21.700001,2100,11212,12409,24.1,57.5
2.514719,26.358961,230076,89.800003,0.5685271,49.299999,14902,121120,110720,85.099998,31.700001
0,70.684677,14374,90.5,0.62194777,18.200001,1222,7044,6672,40.099998,61
0,61.294186,20534,91.800003,0.51228154,20.6,1219,8183,12297,0,54
2.9964342,62.519661,32459,84.599998,0.55513924,16.5,2624,15479,15644,33,26.799999
0,63.58334,26925,88.800003,0.61067021,19.700001,2319,12727,12464,17,40.599998
0,57.870266,13384,89.800003,0.58481771,23.4,1155,6007,7117,0,24.200001
4.5813417,37.274864,52633,82.300003,0.50160027,27.299999,3565,25933,24756,67,28.6
3.1816735,54.036587,30788,89.599998,0.57905519,22.5,2272,14648,14452,25.700001,48.799999
0,45.465477,15847,93.5,0.61807662,27,1246,7258,8479,24.299999,32.400002
1.213124,19.553452,211695,86.400002,0.50742531,43.900002,12398,106595,104184,94.099998,15.1
0,44.091991,30321,88,0.54818833,27.700001,2184,14931,14479,62.900002,21.200001
1.4915578,36.038986,85879,83.599998,0.53210109,37.299999,5112,44905,39863,55.599998,24
1.2263919,35.690247,56346,76.800003,0.49230346,20.299999,4010,29104,25800,41.5,11.8
6.9812903,45.485001,12853,89.199997,0.55164242,29.200001,967,5906,7142,0,12.4
0,46.103313,28529,91.5,0.69856977,42.599998,1749,15662,12928,60,41.799999
0,41.839634,27866,86.5,0.56306791,27.4,2147,13977,12828,22.200001,15
5.8889346,65.420006,16936,88,0.59054404,19.6,1308,7720,7971,57.200001,64.800003
5.9340138,52.734863,34611,87.599998,0.56921977,23.6,2630,16751,16156,45.299999,46.799999
0,61.396465,36286,89.900002,0.65116799,25.299999,2871,17980,16982,39.099998,43.599998
2.4904895,31.24861,631536,85,0.53436434,33.299999,36541,281207,352157,100,37.200001
4.6749363,38.435783,103661,88.699997,0.54062009,36.200001,6784,49963,51412,79.199997,32.200001
0,33.337654,23459,83,0.4959628,26.1,1440,12261,10179,34.5,28.1
0,62.442093,22960,88.099998,0.60019577,17.700001,1921,11238,10405,17.6,53.599998
4.0930595,42.76767,111952,86.599998,0.51235265,33.700001,7593,54199,56968,52.599998,30.299999
0,63.942535,10519,85.099998,0.59524864,19,861,4504,5133,0,47.599998
4.6146746,60.963047,24515,87.699997,0.60283381,21.299999,2098,11645,11344,27.6,44.299999
0,55.584236,19070,90.199997,0.62517834,25.1,1622,8412,9745,17,23.6
1.743588,16.767321,32391,86.5,0.51885319,36.599998,1869,17265,15635,66,7.3000002
2.6796002,33.368328,21981,90.5,0.49995488,35.099998,1361,11083,9748,22.1,27
0,64.39753,9747,90.800003,0.62862086,22.9,831,4626,4086,0,55.5
4.5909467,52.03965,19287,91.300003,0.57802862,24.299999,1487,9567,8001,17.799999,49.299999
0,48.112125,18316,83.900002,0.52574301,22.200001,1360,9556,8375,47.900002,51.599998
5.8616648,61.775021,83250,84.699997,0.57249135,19,7041,42343,36793,35.299999,43
0,60.876266,29256,81.400002,0.56389534,14.9,2401,15095,12925,33.599998,37.200001
4.4304638,37.991364,49508,84.300003,0.5299806,26.700001,3545,25233,22584,59.400002,30.6
2.0152352,42.946739,39335,91.599998,0.5917201,28.6,2809,18720,19351,33.900002,27.299999
1.3254514,53.647747,59825,88.800003,0.60251719,26.5,4591,29239,28947,35.700001,33.799999
11.614402,66.701302,12548,84.400002,0.61306351,18.9,1079,5634,5451,0,65
5.1193838,34.397953,61243,79,0.49136731,24.299999,4489,33014,26501,52.099998,17.1
5.6417489,52.407528,18289,90.199997,0.5919081,23.200001,1417,8008,9340,15.5,36.799999
2.2053149,43.875523,39308,86,0.51947474,20.5,2701,18049,20378,40.400002,12.9
7.1488142,54.799427,18260,89.699997,0.60144842,23.5,1579,8285,9884,25.6,13.2
4.9653664,43.397038,44448,89.599998,0.56816077,27.200001,3398,21596,21730,55.799999,33.799999
0,39.371128,40559,90.599998,0.57607716,29.799999,3055,18869,20988,48.400002,34.5
5.0655994,45.683075,15213,90.900002,0.57699418,24.200001,1074,7572,6768,39.200001,49.299999
0,58.504509,14755,85.800003,0.61439741,18.799999,1363,6779,7072,0,22.4
0,65.089928,12958,89.800003,0.45532098,18.9,759,6916,6451,0,66.099998
6.6089487,55.822575,16242,92.5,0.62290227,23.799999,1252,7091,8794,43.799999,31.200001
2.3199704,19.253717,86807,88,0.55190688,34.599998,5413,38309,48898,82,0.1
0,36.988678,107036,86.099998,0.49373752,39.700001,7609,56048,49177,38.299999,1.2
0.57644862,17.025202,184006,88.800003,0.54968888,49.200001,11929,81004,103876,67.900002,0.40000001
4.320961,25.341061,19896,92.300003,0.60455734,46.599998,1370,9172,10911,13.7,0
0,28.590384,32322,89.400002,0.57476085,45.200001,2048,13590,19005,13.8,0
1.0924187,20.841162,89426,89.5,0.56826967,44.299999,5697,39073,50713,60.700001,0.1
0,27.839478,29073,91.199997,0.57964909,43.799999,1859,11626,17401,43,0.1
0,31.475702,18150,83,0.52370918,48.5,1197,7592,11097,0,0
2.4454062,21.223719,43998,86,0.55759668,42.799999,2962,19706,24793,31.200001,0.1
3.5283012,20.559681,126303,88.5,0.53703493,47.799999,7405,61955,65745,61.900002,0.60000002
0,24.591679,17531,93.300003,0.58652538,42.599998,1202,7362,10010,0,0
0,21.457634,22848,86.099998,0.52898335,43.700001,1588,10023,12846,47,0.5
0,25.413797,39534,86.099998,0.53631973,39.5,2745,17814,22113,41.299999,0
0,30.479528,22711,88.699997,0.57274783,42.799999,1598,10179,12432,27.1,0.1
0,39.969376,33744,84.199997,0.52634567,37.200001,2137,14101,19318,20.5,0.1
2.5334628,20.497612,100060,86.900002,0.53348202,37.900002,6392,43949,56553,56.299999,0.2
0,22.667175,85082,90.199997,0.53532952,33.400002,5540,36570,49445,56.700001,1.4
2.1361327,23.166178,938179,80.800003,0.51218611,28.200001,54709,413381,542244,100,34.700001
3.2727869,37.264542,15776,72.599998,0.50928044,28.6,1182,7866,7493,0,42.099998
5.214036,34.295452,19462,85.400002,0.50882632,30.299999,1309,8384,11186,0,20.200001
3.8420656,19.460876,52526,86.300003,0.50108087,30.200001,3316,23130,30892,11.6,4.0999999
1.8130722,22.196932,48637,76.199997,0.41178605,38.299999,3040,24792,24357,12.4,5.9000001
2.7142565,29.186811,32611,85.5,0.51776558,36.400002,2498,17168,14787,0,33.299999
4.3773255,39.410843,29574,84,0.47964948,26.4,1827,12211,18006,41.299999,30.4
0,23.466751,71832,82.800003,0.50760233,33.599998,4722,34200,39177,35.200001,7.0999999
0,43.420193,20131,85,0.5468896,25.799999,1698,9629,10819,0,0.2
1.4828105,18.034239,77493,84.199997,0.44613317,43.400002,5018,40201,38041,29.299999,9.6999998
1.0045304,16.245346,36514,85.5,0.48739353,40.900002,2311,17729,18975,15.9,11.2
0,32.687904,15820,83.699997,0.53210491,34.200001,1050,7055,8602,23.299999,25
0,36.732742,16835,86.099998,0.50375223,28.700001,1107,7329,9330,0,26.9
1.7048264,33.404419,39371,77,0.42997676,41.700001,2487,21957,16560,18.1,18.5
7.0190215,44.223988,19537,77.5,0.51103026,27.4,1325,8522,11262,18,37.200001
0,31.945553,21500,88.699997,0.52303916,36.700001,1370,8963,12825,29.4,27.1
2.2518973,22.717224,91930,82.5,0.4785144,31.799999,6112,41842,51770,44.900002,2.8
0,27.260485,49301,86.199997,0.49765626,33.900002,2966,21760,28196,33.200001,22.4
4.5226359,40.16103,24119,80.599998,0.50291151,28.9,1509,10304,13677,14,34
3.0868328,17.709486,70081,90.900002,0.4825083,58.400002,3626,30443,40486,16.799999,2.4000001
0.7640723,16.65288,400769,82.400002,0.5296374,27.799999,24962,166074,239005,84.199997,1.2
0,24.349184,5817,88.699997,0.55409092,47.200001,359,2200,3699,0,2.4000001
0,15.699658,3682,0,0.45892736,57.099998,166,1473,2239,78.800003,3
3.3918772,17.27095,797515,82.800003,0.50806993,44.400002,43031,341142,475267,100,8
0,29.344183,6292,93,0.63290203,32.200001,473,2705,3566,0,0
0,28.374685,9223,91.5,0.64439654,31.6,709,4176,4926,45.700001,0
2.6446631,17.027657,58452,88.699997,0.56711829,34.900002,4104,27310,29898,25.5,1.3
0,17.562685,28060,92.400002,0.57184643,35.099998,1922,13675,14271,51.400002,0
0,33.398003,10441,93.300003,0.64078325,38.799999,785,4443,5810,0,0.1
0,29.526352,10184,88.699997,0.57887387,31.799999,766,4298,5383,0,0
0,31.557732,7056,92.900002,0.65824467,33.599998,532,3008,3995,0,0
0,17.257803,31850,88.800003,0.55462015,41.5,2174,14729,17110,20.1,0.1
11.520738,26.526476,7927,89.599998,0.59626222,39.400002,578,3371,4328,0,0.40000001
2.7254641,19.356884,34695,79.099998,0.4931649,37.900002,2624,16386,18755,25.4,0.60000002
6.7657471,20.337456,36833,91,0.58871818,35.5,2647,17054,19910,19.5,10
0,25.2164,13250,95,0.62760508,40.700001,991,5854,7369,41.299999,0
0,32.560539,14694,94.599998,0.60281515,33.099998,990,6536,7699,40.299999,0
3.5450935,22.797136,32785,93.199997,0.55166924,39.799999,2108,16325,16063,57.299999,0.89999998
0,31.427605,11881,94.400002,0.60177672,38.5,825,5178,6260,0,0
0,16.940947,38017,93.099998,0.57349396,39.599998,2649,18675,18877,21.799999,0.1
13.340448,30.40834,4936,87.800003,0.52165985,36.900002,321,2193,2820,0,2.2
2.8280542,23.301661,34107,93.800003,0.56382769,39.299999,2282,15299,18500,60.200001,0.1
0,23.388901,24226,95.099998,0.55453038,41.099998,1466,9646,14361,73.400002,0
0,27.328957,16098,88,0.59519726,43.200001,1152,6996,8716,38.599998,0.60000002
12.380835,24.02177,10708,97.800003,0.63200957,33,881,5011,5667,0,0
0,25.85726,24607,94.099998,0.66899139,39.400002,1715,9607,14728,68.900002,0
2.2900589,20.068739,34112,90.400002,0.58389729,43.099998,2125,14333,19309,55,0.40000001
0,19.881338,36959,89.900002,0.5716942,40.200001,2616,17749,19085,41.599998,0.1
0,21.591272,35127,87.699997,0.57471979,45.599998,2475,16147,18554,22,0.1
0,29.235455,35567,95.400002,0.69015753,33.400002,2361,15169,20428,32.200001,0.1
3.0469227,30.855227,34243,92,0.60554123,29.9,2603,15520,17934,8.8000002,0
2.0932765,19.882658,43014,87.5,0.52169329,38.799999,2948,20859,22312,34.700001,2.5
0,25.556385,16569,91.5,0.46648586,46.200001,986,7743,8656,0,0.60000002
0,21.534351,17578,98.800003,0.67075783,39.799999,1185,7007,10265,21.799999,0
0,22.301105,35365,87.699997,0.65307397,41.599998,2410,19177,15762,42.099998,0.69999999
10.674637,37.050022,4290,98.800003,0.63881403,36.400002,329,1855,2482,0,0.2
0,30.772326,2566,0,0.56885594,20.4,157,944,1507,0,1.1
0,43.542225,5266,94.599998,0.64951605,24.799999,366,1963,3249,0,26.4
0,19.654411,42037,80.5,0.50852287,35.599998,3058,20357,21837,14.7,1.1
0,32.599911,9074,92.699997,0.58725959,40.599998,687,4160,5068,0,0.1
0,16.885059,78085,89.699997,0.58150226,43.799999,5750,37637,40279,41.900002,0.5
1.1108519,17.352564,37981,90.199997,0.57649893,43,2691,17863,20014,12.7,0.60000002
0,29.288427,8057,77.400002,0.54099905,30.200001,547,3183,4728,33.400002,0.2
11.730206,29.267824,10891,85.099998,0.55134815,36.200001,724,5044,5710,30.700001,0.2
0,19.243429,19286,92.5,0.58974361,37,1327,8073,10785,43.700001,0.5
0,20.119425,56470,94.300003,0.59159625,42.400002,3371,26393,30344,62,1.7
0,19.038973,21533,90.599998,0.58427566,40.299999,1543,9374,12410,43,0.30000001
0,28.927094,21138,94.800003,0.70905429,41.200001,1473,10923,9966,41.299999,1
0,28.956633,25339,95.699997,0.65164971,37.299999,1737,10699,13754,45.700001,0
11.487651,34.282394,6884,93.400002,0.65644372,30.700001,583,3065,3525,0,0
0.75223035,16.008232,101041,87.699997,0.55900079,32.400002,6753,49440,51443,27.700001,1.9
0,23.364592,35730,90,0.57182473,40,2505,16227,19450,20.799999,0.2
0,33.304272,4588,92.900002,0.65008199,32.700001,346,1829,2527,0,0
2.073384,15.211784,150265,88.5,0.57351351,36.299999,10219,71327,76846,67,8.3999996
0,26.094845,23817,88.099998,0.59916419,34.400002,1783,11007,12704,14,2.0999999
0,24.51511,16517,88.599998,0.60251606,34.599998,1174,7472,8854,0,0.40000001
7.6728306,36.164242,9678,92.800003,0.65712255,32.299999,797,4226,5301,0,0
0,25.420988,10617,97.699997,0.64825904,31.4,703,4509,5885,0,0
0,29.898575,13672,94.599998,0.6077466,36.5,1034,6093,7381,0,0.2
0,30.340464,3319,98.099998,0.64044946,34.099998,248,1424,1972,0,0
0,27.030178,7921,90.699997,0.56795549,35,602,3414,4038,34,0.1
0,25.140013,13125,94.900002,0.59105641,31.200001,964,6172,6759,36,0
0,26.783709,7120,98.099998,0.59963965,42,490,2775,4342,0,0
2.2295847,16.070141,190351,89.699997,0.54988766,36.599998,12205,90784,98682,69.199997,9.8000002
0,20.035385,106723,91.199997,0.58543885,36.599998,7474,49117,57432,49.5,2.2
0,17.22728,42346,84.300003,0.54133546,42.700001,2806,18870,23684,37.799999,1.5
0,24.207386,32550,90.300003,0.58898485,35.5,2402,14362,17620,0,0
13.078734,30.464754,9091,95,0.6106599,31.799999,611,3940,4843,54.5,0.1
0,15.281658,53369,91.900002,0.57935607,40.599998,3663,25499,27963,43.200001,0.1
3.5847433,21.011929,43265,83.400002,0.54105949,33.5,3233,20312,22794,14.3,0.80000001
1.6138924,20.674091,48554,87,0.56511217,37.599998,3373,21486,26656,18.799999,6.8000002
1.9447379,16.493349,2664438,89.400002,0.55810887,38.200001,153908,1180784,1519984,97.5,19.9
0,23.465248,18416,86.300003,0.56964046,36.099998,1288,8149,10084,54.799999,0.1
0,42.487522,12086,92.800003,0.59434545,29.4,944,4881,7046,0,0
0,36.442482,24131,91.900002,0.60923046,29.1,1820,10487,12913,23.5,0
3.859067,39.047661,23631,88.5,0.63047618,35.5,1719,11025,11845,42.5,0
4.1690989,29.83691,17609,94.300003,0.58755958,31.4,1271,8183,8507,41.900002,0
0,46.034107,8805,92.199997,0.61354786,40.599998,688,3853,4938,29.9,0
0,23.747995,44332,93.800003,0.6296947,45.700001,2662,21061,22982,53.599998,0
0,27.397903,28310,94,0.56629789,33.200001,1867,12112,15177,62.5,0
0,15.384048,28482,92.5,0.57122177,37.700001,1744,12433,15247,32.299999,0
0,20.565649,21527,91.400002,0.55971611,33.200001,1375,9721,11485,11.7,0
6.3047729,41.975773,16379,93.300003,0.64889276,30.9,1299,6864,9567,0,0.1
0,31.68947,16865,95.099998,0.59985828,38.5,1176,7055,9123,38.299999,0
0,21.011227,13311,94.699997,0.59072125,31.700001,923,5324,7948,0,0.2
0,15.595963,39109,95,0.60245508,47.299999,2367,19633,19223,64.099998,0
0,39.549408,9077,81.5,0.53099662,21.4,733,3823,4919,0,0
0,16.092674,3229,0,0.55416119,50.900002,219,1514,1841,0,0.40000001
8.0405245,30.697731,16472,92.300003,0.56942856,37.700001,1149,7000,9038,22.799999,0
11.941725,23.343128,32443,92.400002,0.61209452,38.599998,2288,13841,17869,48.299999,0
0,27.033344,13000,91.199997,0.5759303,36.700001,1011,5966,7095,0,0.1
0,34.492092,21307,96.099998,0.62332243,33.599998,1520,8867,12245,31.5,0
0,29.665579,23658,95.900002,0.58678085,39.599998,1748,10394,13085,30,0
0,31.341114,24170,94.699997,0.59825808,36.700001,1711,9989,13558,11.1,0
3.2889328,22.139521,38119,90.099998,0.55389011,39.099998,2563,17146,20418,45.200001,0
0,21.677336,33470,92.099998,0.56420875,38.5,2438,14009,18894,31.9,0.1
0,38.069965,9269,96.599998,0.62251836,35.900002,650,3677,5077,0,0
0,29.150167,16522,92.599998,0.58798635,35.700001,1087,7325,8965,31.299999,0
0,38.001968,10252,95.800003,0.63818973,32.900002,767,4132,5642,30.6,0
0,24.591454,13546,71.5,0.47388685,25.9,1044,5974,7705,20.200001,0.40000001
0,29.317268,38655,92.199997,0.64791846,38,2815,17655,19715,19.1,0.1
0,34.318661,15808,92.400002,0.58981156,39.099998,1074,6792,8651,21.700001,0
0,30.593452,8830,93.199997,0.61991185,31.6,725,3857,5023,0,0
0,26.882813,30264,95.099998,0.58184546,37,2006,12658,17176,34.700001,0.1
